stop_I;lat;lon;name
3804;41.890454;12.679547;PRENESTINA/RISERVA NUOVA
3805;41.800293;12.447539;CHIANESI/DE VITIS
3806;41.889522;12.692697;PRENESTINA/FOSSO DELL'OSA
3807;41.79853;12.448617;GAROSI/CORTESE
3808;41.797727;12.450729;GAROSI/MENCATELLI
3809;41.889705;12.695107;ROCCA CENCIA/POLENSE
3810;41.886912;12.695903;ROCCA CENCIA/GUASILA
3811;41.894836;12.481859;P.ZA VENEZIA
3812;41.883435;12.456799;VILLA PAMPHILI/BOLOGNESI
3813;41.881579;12.456546;VILLA PAMPHILI/S. SOFIA
3814;41.879786;12.456592;VILLA PAMPHILI/VITETTI
3815;41.877318;12.455502;VILLA PAMPHILI/FALDA
3816;41.875981;12.455823;VILLA PAMPHILI/CORNARO
3817;41.877419;12.45788;VILLA PAMPHILI/QUATTRO VENTI
3818;41.875342;12.457755;QUATTRO VENTI/CORNARO
3819;41.87347;12.45788;QUATTRO VENTI/DUNANT
3820;41.872212;12.458674;DUNANT
3821;41.864465;12.45574;FOLCHI/PORTUENSE
3822;41.865093;12.458835;PORTUENSE/VIGNA PIA
3823;41.864675;12.461434;BELLUZZO
3824;41.863373;12.461479;GREPPI/BELLUZZO
3825;41.863075;12.459819;GREPPI/VIGNA PIA
3826;41.86254;12.458033;GREPPI/ASTOLFI
3827;41.861079;12.45532;CRISPIGNI/RAPPINI
3828;41.859944;12.453633;F. PALLAVICINI
3829;41.857279;12.454574;PALLAVICINO
3830;41.856365;12.453068;PROSPERO COLONNA/VALLI
3831;41.856041;12.45129;PROSPERO COLONNA/S. SILVIA
3832;41.855595;12.449332;SIRTORI/MARONCELLI
3833;41.855545;12.448047;SIRTORI/FORTE PORTUENSE
3834;41.855352;12.449442;SIRTORI/MARONCELLI
3835;41.85583;12.45163;PROSPERO COLONNA/S. SILVIA
3836;41.856064;12.453135;PROSPERO COLONNA/VALLI
3837;41.858235;12.45498;F. PALLAVICINI
3838;41.860469;12.454385;CRISPIGNI/CRUCIANI
3839;41.860941;12.455591;CRISPIGNI/RAPPINI
3840;41.862692;12.457367;MENGARINI
3841;41.872408;12.459034;DUNANT
3842;41.873763;12.457868;QUATTRO VENTI/DUNANT
3843;41.876112;12.458093;QUATTRO VENTI/CORNARO
3844;41.878024;12.458025;P.LE QUATTRO VENTI
3845;41.876472;12.456849;VILLA PAMPHILI/CORNARO
3846;41.877866;12.455974;VILLA PAMPHILI/FALDA
3847;41.880207;12.456709;VILLA PAMPHILI/VITETTI
3848;41.881884;12.456802;VILLA PAMPHILI/S. SOFIA
3849;41.844573;12.484149;MONTAGNOLA
3850;41.850617;12.492459;P.LE CARAVAGGIO
3851;41.851943;12.494399;MANTEGNA/GEORGOFILI
3852;41.880099;12.34595;DELLA GIOVANNA I./BORGATTA
3853;41.877801;12.3448;ILDEBRANDO DELLA GIOVANNA
3854;41.875205;12.343792;DELLA GIOVANNA I./SCUOLA MARTELLINI
3855;41.859038;12.49598;GENOCCHI
3856;41.873808;12.484865;PARTIGIANI (FS)
3857;41.872551;12.342259;DELLA GIOVANNA I./RENSI
3858;41.893314;12.481611;TEATRO MARCELLO
3859;42.002695;12.380119;STAZ.NE LA STORTA (FL3)
3860;41.860532;12.49396;MASSAIA/ODERICO DA PORDENONE
3861;41.859197;12.495573;GENOCCHI
3862;41.858628;12.501658;ODESCALCHI/BOMPIANI
3863;41.840719;12.549952;LAGONEGRO
3864;41.855602;12.497002;TOR MARANCIA/ARCADIA
3865;41.853452;12.497223;MANTEGNA/TOR MARANCIA
3866;41.840692;12.599157;BARZILAI/SCIMONELLI
3867;41.852092;12.494188;MANTEGNA/GEORGOFILI
3868;41.850952;12.492461;P.LE CARAVAGGIO
3869;41.849133;12.489954;AMBROSINI/ACCADEMIA PLATONICA
3870;41.894713;12.481931;P.ZA VENEZIA
3871;41.867521;12.451293;RAMAZZINI/PORTINARI
3873;41.863753;12.450309;RAMAZZINI/VAL TELLINA
3874;41.862866;12.451375;RAMAZZINI/VOLONTARI DEL SANGUE
3875;41.861496;12.452279;PORTUENSE/RAMAZZINI
3876;41.859571;12.450773;PORTUENSE/VENTURI P.
3877;41.77674;12.381342;MENZIO/PANERAI
3878;41.851025;12.435158;TRULLO/PORTUENSE
3879;41.848622;12.435796;TRULLO/LAMPORECCHIO
3880;41.844908;12.436078;TRULLO/VIGNA CONSORTI
3881;41.842787;12.436812;TRULLO/CAMPAGNATICO
3882;41.84164;12.437974;SARZANA
3883;41.84071;12.442165;PORZIO/MONTE CUCCO
3884;41.842111;12.441846;PORZIO/TEODORANI
3885;41.843479;12.441429;PORZIO/GASPAROTTO
3886;41.841559;12.441898;PORZIO/TEODORANI
3887;41.84034;12.441562;MONTE CUCCO/PORZIO
3888;41.841861;12.438894;SARZANA
3889;41.84187;12.437234;TRULLO/SARZANA
3890;41.843262;12.436976;TRULLO/CAMPAGNATICO
3891;41.863104;12.451568;RAMAZZINI/VOLONTARI DEL SANGUE
3892;41.86392;12.450599;RAMAZZINI/VAL TELLINA
3893;41.866488;12.450318;FORLANINI (H)
3894;41.847784;12.422181;NAZZANI
3895;41.84242;12.597196;SCIMONELLI
3896;41.843198;12.5981;GREGORACI
3897;41.844728;12.597727;GAROFALO/STOPPATO
3898;41.846124;12.596642;GAROFALO/RAIMONDO
3899;41.845327;12.594729;ROSANO
3900;41.84411;12.594019;COMANDINI
3901;41.841328;12.59643;BARZILAI/COMANDINI
3902;41.840614;12.598895;BARZILAI/SCIMONELLI
3903;41.839848;12.601643;BARZILAI/PONTE SETTE MIGLIA
3904;41.837949;12.601078;PONTE SETTE MIGLIA
3905;41.837809;12.598057;TUSCOLANA/FILOGASO
3906;41.839064;12.594322;TUSCOLANA/MAZZA
3907;41.851531;12.415083;SAMPIERI/RINUCCINI
3908;41.843953;12.582853;TUSCOLANA/INPS
3909;41.849286;12.574749;TUSCOLANA/CINECITTA' (MA)
3910;41.851681;12.44829;FRATTINI/BENUCCI
3911;41.847638;12.44702;IMBRECCIATO/ALMANSI
3912;41.894572;12.482007;P.ZA VENEZIA
3913;41.84507;12.580373;TUSCOLANA/CENTRALE ENEL
3914;41.843249;12.583067;TUSCOLANA/INPS
3915;41.841222;12.58601;TUSCOLANA/ROCCELLA JONICA
3916;41.839465;12.588433;ANAGNINA/CASALE FERRANTI
3917;41.863046;12.453951;PORTUENSE/FORLANINI (H)
3918;41.846208;12.445157;PAPA LEONE
3919;41.837754;12.601192;PONTE SETTE MIGLIA
3920;41.840422;12.437162;TRULLO/BRUGNATO
3921;41.835171;12.436514;TRULLO/TEMPIO DIA
3922;41.839992;12.601637;BARZILAI/PONTE SETTE MIGLIA
3923;41.838512;12.437013;TRULLO/VAL D'ELSA
3924;41.847546;12.456761;MIGLIOLI/VILLA BONELLI
3925;41.847972;12.455396;VILLA BONELLI
3926;41.834404;12.431491;STAZIONE MAGLIANA (FL1)
3927;41.835613;12.436776;TRULLO/TEMPIO DIA
3928;41.840524;12.437303;TRULLO/BRUGNATO
3929;41.821118;12.582028;BANDINELLI
3930;41.826987;12.583833;G.R.A./LUCREZIA ROMANA
3931;41.828597;12.584781;G.R.A./MIGLIARINI
3932;41.830881;12.586315;G.R.A./CROSTAROSA
3933;41.851348;12.448604;FRATTINI
3934;41.849618;12.573555;TUSCOLANA/CINECITTA' (MA)
3935;41.847709;12.450152;FRATTINI/ALBANESE
3936;41.831146;12.585892;G.R.A./CROSTAROSA
3937;41.829196;12.584581;G.R.A./MIGLIARINI
3938;41.826855;12.583104;G.R.A./LUCREZIA ROMANA
3939;41.817197;12.615367;ANAGNINA/SERVILIA
3940;41.816105;12.617069;ANAGNINA/CASAL MORENA
3941;41.818061;12.618682;CASAL MORENA/CALLICRATE
3942;41.821246;12.617435;CASAL MORENA/SERVILIA
3943;41.820446;12.610885;ANAGNINA/SETTE METRI
3944;41.823599;12.606063;ANAGNINA/CALPURNIO BELLICO
3945;41.833142;12.600159;GASPERINA/PENTONE
3946;41.835438;12.60222;GASPERINA/CAROLEI
3947;41.836526;12.601526;TUSCOLANA/PONTE SETTE MIGLIA
3948;41.845676;12.452504;FRATTINI/RIBOTTI
3949;41.838006;12.596461;TUSCOLANA/FILOGASO
3950;41.835294;12.601896;GASPERINA/CAROLEI
3951;41.832774;12.599642;GASPERINA/PENTONE
3952;41.831137;12.598203;GASPERINA/ANAGNINA
3953;41.825284;12.602888;ANAGNINA/CAMPO ROMANO
3954;41.8228;12.606276;ANAGNINA/CALPURNIO BELLICO
3955;41.820009;12.610998;ANAGNINA/SETTE METRI
3956;41.854088;12.447576;FRATTINI/ANGELONI
3957;41.836108;12.601343;TUSCOLANA/PONTE SETTE MIGLIA
3958;41.856074;12.418566;SAMPIERI/POGGIO VERDE
3959;41.831805;12.615908;TUSCOLANA/CAMPO ROMANO
3960;41.831533;12.620615;TOR VERGATA/TUSCOLANA
3961;41.836221;12.621486;TOR VERGATA/LA BARCACCIA
3962;41.842351;12.622528;TOR VERGATA/SCHIAVONETTI
3963;41.848323;12.623765;TOR VERGATA/PALOSCI
3964;41.850542;12.627073;PASSOLOMBARDO/TOR VERGATA
3965;41.848514;12.627966;PASSOLOMBARDO/PANTANELLA
3966;41.847005;12.62862;PASSOLOMBARDO/CARPENE'
3967;41.844474;12.629701;PASSOLOMBARDO/PACCHIOTTI
3968;41.837174;12.632758;PASSOLOMBARDO/BOTTE LUCIANO 1
3969;41.834859;12.633421;PASSOLOMBARDO/BOTTE LUCIANO 2
3970;41.830882;12.635688;PASSOLOMBARDO/PIRAINO
3971;41.828921;12.636982;V.LO PASSOLOMBARDO
3972;41.826814;12.639113;PASSOLOMBARDO/BROLO
3973;41.822844;12.643343;PASSOLOMBARDO/TUSCOLANA
3974;41.823427;12.643022;PASSOLOMBARDO/TUSCOLANA
3975;41.827167;12.638807;PASSOLOMBARDO/BROLO
3976;41.8294;12.636906;V.LO PASSOLOMBARDO
3977;41.831484;12.635373;PASSOLOMBARDO/PIRAINO
3978;41.835338;12.633535;PASSOLOMBARDO/BOTTE LUCIANO 2
3979;41.836919;12.633039;PASSOLOMBARDO/BOTTE LUCIANO 1
3980;41.844857;12.62969;PASSOLOMBARDO/PACCHIOTTI
3981;41.847468;12.62857;PASSOLOMBARDO/CARPENE'
3982;41.849338;12.627739;PASSOLOMBARDO/PANTANELLA
3983;41.848218;12.623081;TOR VERGATA/PALOSCI
3984;41.840525;12.622875;TOR VERGATA/SCHIAVONETTI
3985;41.835828;12.620994;TOR VERGATA/LA BARCACCIA
3986;41.830984;12.620398;TOR VERGATA/TUSCOLANA
3987;41.831317;12.618829;TUSCOLANA/CASAL MORENA
3988;41.832192;12.615443;TUSCOLANA/CAMPO ROMANO
3989;41.852497;12.417236;SAMPIERI
3990;41.835206;12.605609;TUSCOLANA/FRANCAVILLA
3991;41.842264;12.586291;ANAGNINA (MA)
4005;41.907556;12.720853;POLENSE/VILLETTA BARREA
4006;41.905816;12.712057;POLENSE/CAVUCCIO
4007;41.901964;12.707792;POLENSE/VALLE CASTIGLIONE
4008;41.895355;12.702905;POLENSE/MASSA S. GIULIANO
4009;41.890457;12.666795;BORGHESIANA/PRENESTINA
4010;41.886806;12.669192;BORGHESIANA/GROTTAGLIE
4011;41.884526;12.668934;BORGHESIANA/GINOSA
4012;41.882955;12.667466;ROCCALUMERA/BORGHESIANA
4013;41.882881;12.663353;ROCCALUMERA/S. FRATELLO
4014;41.882858;12.660477;ROCCALUMERA/PACECO
4015;41.884178;12.658968;AVOLA/SCILLATO
4016;41.8865;12.658642;AVOLA/GIARDINELLO
4017;41.888939;12.658342;AVOLA/S. LUCIA DEL MELA
4018;41.851576;12.414371;SAMPIERI/RINUCCINI
4019;41.891136;12.574598;TOGLIATTI/MOLFETTA
4020;41.889142;12.658175;AVOLA/S. LUCIA DEL MELA
4021;41.885967;12.658562;AVOLA/GIARDINELLO
4022;41.883722;12.658885;AVOLA/SCILLATO
4023;41.882774;12.661646;ROCCALUMERA/PACECO
4024;41.882821;12.664386;ROCCALUMERA/S. FRATELLO
4025;41.882839;12.668169;ROCCALUMERA/BORGHESIANA
4026;41.884723;12.669297;BORGHESIANA/GINOSA
4027;41.887582;12.668945;BORGHESIANA/GROTTAGLIE
4028;41.890624;12.676393;PRENESTINA/PONZONI
4029;41.895496;12.703177;POLENSE/MASSA S. GIULIANO
4030;41.901089;12.707341;POLENSE/VALLE CASTIGLIONE
4031;41.905828;12.71272;POLENSE/CAVUCCIO
4032;41.907591;12.721487;POLENSE/VILLETTA BARREA
4035;42.00263;12.380135;STAZ.NE LA STORTA (FL3)
4036;41.908415;12.546893;FACCHINETTI C./CRISPOLTI
4037;41.905058;12.556873;ANDRIULLI/BERGAMINI
4038;41.897473;12.558367;SERENISSIMA/PISINO
4039;41.894195;12.559094;TOR DE' SCHIAVI/PRENESTINA
4040;41.891566;12.560024;TOR DE' SCHIAVI/MATTIROLO
4041;41.885789;12.564895;GARDENIE/NOCI
4042;41.876129;12.564919;P. ZA DELLE CAMELIE
4043;41.886079;12.565279;GARDENIE/NOCI
4044;41.895414;12.559185;SERENISSIMA/PRENESTINA
4045;41.89857;12.558431;SERENISSIMA/PISINO
4046;41.904984;12.557326;ANDRIULLI/BERGAMINI
4047;41.906221;12.558704;PERSICO
4048;41.905577;12.552067;BALSAMO CRIVELLI
4049;41.905268;12.55;ZAMPIERI
4050;41.905413;12.547443;CASAL BRUCIATO/ZAMPIERI
4051;41.906797;12.546678;CASAL BRUCIATO/DONATI
4052;41.836612;12.471865;AGRICOLTURA
4053;41.831489;12.466674;EUROPA/BEETHOVEN
4054;41.823773;12.486141;GAURICO
4055;41.823337;12.487828;EMANUELLI/LAURANA
4056;41.823044;12.490293;EMANUELLI/DI LEGGE
4057;41.82365;12.492256;COLLE DI MEZZO/ARGOLI
4058;41.825103;12.491793;COLLE DI MEZZO/DE GASPARIS
4059;41.848069;12.413798;MARTINI A.
4060;41.847629;12.413886;MARTINI A.
4062;41.826326;12.492229;VIGNA MURATA/DI BONAIUTO
4063;41.826355;12.495125;VIGNA MURATA/GROTTE D'ARCACCIO
4064;41.826397;12.500732;VIGNA MURATA/CASALE SOLARO
4065;41.826657;12.504265;VIGNA MURATA/GRADI
4066;41.824228;12.504333;GRADI/MELDOLA
4067;41.822739;12.505083;ARCIDIACONO/GRADI
4068;41.790185;12.378041;OSTIENSE/STAZ.NE CASAL BERNOCCHI (RL)
4069;41.822799;12.506754;ARCIDIACONO/PARAVIA
4070;41.822984;12.507474;ARCIDIACONO/PARAVIA
4071;41.822762;12.509197;ARCIDIACONO
4072;41.822645;12.509104;ARCIDIACONO/GIORGI
4073;41.8229;12.505246;ARCIDIACONO/GRADI
4074;41.783893;12.360551;OSTIENSE/STAZ.NE ACILIA (RL)
4075;41.823839;12.504506;GRADI/MELDOLA
4076;41.825148;12.505474;GRADI/FERRUZZI
4077;41.786548;12.361593;VERBENA
4078;41.788427;12.362821;POGGIO DI ACILIA
4079;41.790319;12.369302;CASE BASSE/MAGGIORANA
4080;41.886241;12.566138;CASTANI/GARDENIE
4081;41.885895;12.566999;GERANI
4082;41.827265;12.504814;VIGNA MURATA/GRADI
4083;41.888308;12.565508;CASTANI/GELSI
4084;41.893154;12.561238;BRESADOLA
4085;41.826491;12.499905;VIGNA MURATA/CASALE SOLARO
4086;41.826945;12.494606;VIGNA MURATA/GROTTE D'ARCACCIO
4087;41.826883;12.491924;VIGNA MURATA/DI BONAIUTO
4088;41.826053;12.49096;COLLE DI MEZZO/VIGNA MURATA
4089;41.825207;12.491587;COLLE DI MEZZO/DE GASPARIS
4090;41.823505;12.492029;COLLE DI MEZZO/ARGOLI
4091;41.823134;12.490479;EMANUELLI/DI LEGGE
4092;41.823367;12.488138;EMANUELLI/LAURANA
4093;41.823807;12.486284;GAURICO
4094;41.823296;12.481846;CORAZZIERI/RADIOTELEGRAFISTI
4095;41.808798;12.50658;BERSAGLIERI/EDIFICI C - D
4096;41.792159;12.372199;MAGGIORANA
4097;41.809843;12.503122;BERSAGLIERI/EDIFICI A - B
4098;41.793827;12.37325;MELICUCCA'
4099;41.807792;12.50118;BERSAGLIERI/MEDICINA LEGALE (H)
4100;41.794025;12.372872;MELICUCCA'
4101;41.812324;12.48933;ARDITI/ESERCITO
4102;41.813634;12.491157;ARDITI/GENIERI
4103;41.815173;12.490486;V.LO COLLE STREGA/MINATORI
4104;41.792131;12.371933;MAGGIORANA
4105;41.788224;12.361816;POGGIO DI ACILIA
4106;41.816145;12.491065;V.LO COLLE STREGA/SALVI
4107;41.786616;12.360997;VERBENA
4108;41.816824;12.489469;CERVA
4109;41.818276;12.489266;GHETALDI
4110;41.819613;12.48804;DIVISIONE TORINO/RAGAZZI DEL '99
4111;41.821426;12.486509;DIVISIONE TORINO/LAURANA
4112;41.822187;12.484869;DIVISIONE TORINO/COLLE STREGA
4113;41.785182;12.360813;LEONARDI
4114;41.785914;12.363559;SALVIA/ARBORE
4115;41.904094;12.431593;PATETTA/D'AMELIO
4116;41.904101;12.431935;PATETTA/D'AMELIO
4117;41.836704;12.471558;AGRICOLTURA
4118;41.819639;12.484099;ARTIFICIERI
4119;41.82099;12.485747;CANZONE DEL PIAVE
4120;41.820326;12.487263;DIVISIONE TORINO
4121;41.819545;12.488648;RAGAZZI DEL '99/DIVISIONE TORINO
4122;41.819891;12.491478;RAGAZZI DEL '99/KREKICH
4123;41.810182;12.625875;ANAGNINA/V.LO ANAGNINO
4124;41.818661;12.492881;KREKICH
4125;41.818572;12.4915;BARTOLI M.
4126;41.818154;12.489259;GHETALDI
4127;41.816477;12.48937;GIGANTE
4128;41.815073;12.489439;GENIERI
4129;41.813578;12.490669;ARDITI/GENIERI
4130;41.807687;12.637453;CALDOPIANO/CIVICO 22
4131;41.808119;12.501658;BERSAGLIERI/MEDICINA LEGALE (H)
4132;41.809564;12.503281;BERSAGLIERI/EDIFICI A - B
4133;41.808608;12.506705;BERSAGLIERI/EDIFICI C - D
4134;41.866703;12.535169;ARCO DI TRAVERTINO (MA)
4135;41.86164;12.533064;APPIA/ARCO DI TRAVERTINO
4136;41.856829;12.537033;APPIA/MONTE ALBINO
4137;41.808901;12.635198;CALDOPIANO/CIVICO 62
4138;41.847671;12.549902;ANNIA REGILLA/VALLERICCIA
4139;41.845286;12.548954;ANNIA REGILLA/QUARTO MIGLIO
4140;41.838249;12.541825;ERODE ATTICO/LUCIO VOLUMNIO
4141;41.835511;12.540981;ERODE ATTICO/APPIA ANTICA
4142;41.833715;12.538446;TOR CARBONE/APPIA ANTICA
4143;41.832709;12.535275;TOR CARBONE/CARBONARIA
4144;41.829342;12.533633;TOR CARBONE/FOSSO GROTTONE
4145;41.825739;12.526374;TOR CARBONE/EVODIA
4146;41.827125;12.520697;TOR CARBONE/ARDEATINA
4147;41.827465;12.512491;VIGNA MURATA/VALLES
4148;41.827452;12.509654;VIGNA MURATA/FONTE MERAVIGLIOSA
4149;41.82753;12.507033;VIGNA MURATA/RESTI
4150;41.808829;12.63638;CALDOPIANO/CIVICO 96
4151;41.810515;12.633382;FOSSO DI S. ANDREA/BADIA PAVESE
4152;41.826922;12.478703;LAURENTINA/DOUHET
4153;41.811985;12.630841;FOSSO DI S. ANDREA/V.LO ANAGNINO
4154;41.836644;12.471764;AGRICOLTURA
4155;41.812355;12.629084;V.LO ANAGNINO/FOSSO DI S. ANDREA
4156;41.945903;12.56655;CASALE S. BASILIO/NOMENTANA
4157;41.944192;12.569259;CASALE S. BASILIO/NICOLAI
4158;41.942849;12.571395;CASALE S. BASILIO/MONTECASSIANO
4159;41.938801;12.577971;CASALE S. BASILIO/SARNANO
4160;41.810088;12.626597;V.LO ANAGNINO/ANAGNINA
4161;41.931897;12.586026;TOR CERVARA/TIBURTINA
4162;41.929442;12.586601;TOR CERVARA/VANNINA
4163;41.926903;12.5873;TOR CERVARA/LAGHI SPORTIVI
4164;41.920932;12.358676;PANTAN MONASTERO
4165;41.923187;12.588299;TOR CERVARA/COMASTA
4166;41.917383;12.358441;CASALOTTI/CIVICO 318
4167;41.919289;12.589245;TOR CERVARA/CERVARA
4168;41.914915;12.590028;TOR CERVARA/LICIDA
4169;41.913005;12.59085;TOR CERVARA/CERVELLETTA
4170;41.826869;12.504998;VIGNA MURATA/GRADI
4171;41.909005;12.588427;TOR CERVARA/COSTI
4172;41.827121;12.507875;VIGNA MURATA/RESTI
4173;41.827132;12.510334;VIGNA MURATA/FONTE MERAVIGLIOSA
4174;41.9041;12.590693;COLLATINA/DE CUPIS
4175;41.827094;12.513492;VIGNA MURATA/VALLES
4176;41.82698;12.520931;TOR CARBONE/ARDEATINA
4177;41.825657;12.5262;TOR CARBONE/EVODIA
4178;41.8298;12.53338;TOR CARBONE/FOSSO GROTTONE
4179;41.832819;12.535958;TOR CARBONE/CARBONARIA
4180;41.833773;12.539188;TOR CARBONE/APPIA ANTICA
4181;41.914282;12.364077;CASALOTTI/CIVICO 265
4182;41.835933;12.541215;ERODE ATTICO/APPIA ANTICA
4183;41.838654;12.542332;ERODE ATTICO/LUCIO VOLUMNIO
4184;41.839314;12.545494;ERODE ATTICO/APPIA PIGNATELLI
4185;41.841796;12.547853;ANNIA REGILLA/PERSIO
4186;41.843917;12.548948;ANNIA REGILLA/QUARTO MIGLIO
4187;41.844618;12.550045;QUARTO MIGLIO/APPIA
4188;41.845187;12.551695;APPIA/QUARTO MIGLIO
4189;41.855248;12.539976;APPIA/TORRE FISCALE
4190;41.857711;12.536617;APPIA/MONTE ALBINO
4191;41.86216;12.533259;APPIA/ARCO DI TRAVERTINO
4192;41.909169;12.588511;TOR CERVARA/COSTI
4193;41.913305;12.591276;TOR CERVARA/CERVELLETTA
4194;41.915121;12.58996;TOR CERVARA/LICIDA
4195;41.918076;12.589562;TOR CERVARA/CERVARA
4196;41.914589;12.363404;CASALOTTI/CIVICO 265
4197;41.923642;12.588327;TOR CERVARA/COMASTA
4198;41.927224;12.587333;TOR CERVARA/LAGHI SPORTIVI
4199;41.929744;12.58665;TOR CERVARA/VANNINA
4200;41.93233;12.58604;TOR CERVARA/TIBURTINA
4201;41.917773;12.35858;CASALOTTI/CIVICO 318
4202;41.933945;12.583819;CASALE S. BASILIO/TIBURTINA
4203;41.935614;12.582506;CASALE S. BASILIO/CORINALDO
4204;41.937515;12.580172;CASALE S. BASILIO/FABRIANO
4205;41.939448;12.577112;CASALE S. BASILIO/SARNANO
4206;41.94117;12.574344;CASALE S. BASILIO/POLLENZA
4207;41.836133;12.506679;NUVOLARI/RIGAMONTI
4208;41.943135;12.571287;CASALE S. BASILIO/MONTECASSIANO
4209;41.944468;12.569134;CASALE S. BASILIO/NICOLAI
4210;41.835277;12.505108;NUVOLARI/PIACENZA
4211;41.832221;12.503902;SPALLA/POZZO
4212;41.833616;12.498373;TINTORETTO/BACIGALUPO
4213;41.833488;12.494116;TINTORETTO/BALDOVINETTI
4214;41.83344;12.492069;TINTORETTO/SERAFICO
4215;41.834483;12.488927;TINTORETTO/GOZZOLI
4216;41.836204;12.48734;TINTORETTO/DEL CASTAGNO
4217;41.838077;12.483941;TINTORETTO/BALLARIN
4218;41.941371;12.552887;NOMENTANA/GRAF
4219;41.836879;12.477349;ARTIGIANATO
4220;41.921003;12.359166;PANTAN MONASTERO
4221;41.911663;12.604181;RUSTICA/TURANO
4222;41.912073;12.606532;RUSTICA/CASALI
4223;41.912861;12.610421;VERTUNNI
4224;41.91044;12.611177;VERTUNNI/SALCITO (FL2)
4225;41.909298;12.613402;VERTUNNI/LACCETTI
4226;41.907699;12.614019;VERTUNNI/VITALINI
4227;41.896379;12.556088;VENEZIA GIULIA/ROVIGNO D'ISTRIA
4228;41.89656;12.55321;VENEZIA GIULIA/PISINO
4229;41.896053;12.550705;VENEZIA GIULIA/TERME GORDIANE
4230;41.89566;12.546853;VENEZIA GIULIA/PRENESTINA (FL2)
4231;41.946478;12.415992;OSPEDALE S. FILIPPO NERI (H)
4232;41.894212;12.551071;DIGNANO D'ISTRIA
4233;41.896105;12.551907;VENEZIA GIULIA/TERME GORDIANE
4234;41.896339;12.556739;VENEZIA GIULIA/ROVIGNO D'ISTRIA
4235;41.899378;12.564736;COLLATINA/SIGHELE
4236;41.90644;12.381975;MAGLIANELLA/CIVICO 233
4237;41.904902;12.595224;STAZ.NE TOR SAPIENZA/COLLATINA
4238;41.904288;12.382214;MAGLIANELLA/CIVICO 185
4239;41.91174;12.401;TORREVECCHIA/MONTOGGIO
4240;41.91259;12.403739;TORREVECCHIA/SAVIGNONE
4241;41.914046;12.406726;TORREVECCHIA/TORRIGLIA
4242;41.917477;12.405409;COMMENDONE/GINETTI
4243;41.916723;12.406109;COMMENDONE/AZZOLINO 1
4244;41.917144;12.408682;TORREVECCHIA/BERNETTI
4245;41.919564;12.409859;TORREVECCHIA/PALEOTTI
4246;41.921628;12.411061;TORREVECCHIA/GRECO
4247;41.923702;12.412877;TORREVECCHIA/STEFANESCHI
4248;41.925409;12.414667;TORREVECCHIA/VAL FAVARA
4249;41.927882;12.416615;TORREVECCHIA/PROVENZALE
4250;41.894766;12.377736;MAGLIANELLA/CIVICO 131
4251;41.934816;12.420128;LIVI C./TORREVECCHIA
4252;41.936109;12.418335;LIVI C./VERGA
4253;41.93512;12.418084;LOMBROSO/VERGA
4254;41.934135;12.419449;LOMBROSO/TORREVECCHIA
4255;41.932464;12.419736;TORREVECCHIA/VALLEBONA
4256;41.927716;12.416264;TORREVECCHIA/PROVENZALE
4257;41.925304;12.414329;TORREVECCHIA/VAL FAVARA
4258;41.923616;12.412583;TORREVECCHIA/STEFANESCHI
4259;41.921869;12.411061;TORREVECCHIA/GRECO
4260;41.91994;12.409824;TORREVECCHIA/PALEOTTI
4261;41.917189;12.408534;TORREVECCHIA/BERNETTI
4262;41.917657;12.406605;NUMAI/CALCAGNINI
4263;41.913746;12.405874;TORREVECCHIA/TORRIGLIA
4264;41.912526;12.403143;TORREVECCHIA/SAVIGNONE
4265;41.828929;12.598661;ANAGNINA/GASPERINA
4266;41.836746;12.471442;AGRICOLTURA
4267;41.837837;12.484579;TINTORETTO/BALLARIN
4268;41.835924;12.487265;TINTORETTO/DEL CASTAGNO
4269;41.83384;12.48916;TINTORETTO/GOZZOLI
4270;41.833204;12.49359;TINTORETTO/SERAFICO
4271;41.833404;12.495379;TINTORETTO/BALDOVINETTI
4272;41.833248;12.49883;TINTORETTO/BACIGALUPO
4273;41.81766;12.609126;SETTE METRI/TENUTA CASALOTTO
4274;41.832036;12.501408;SPALLA/COMBI
4275;41.832006;12.504164;SPALLA/POZZO
4276;41.81634;12.607775;SETTE METRI/ACQUA MARIANA
4277;41.814148;12.605473;SETTE METRI/FONTANILE ANAGNINO
4278;41.812906;12.604199;SETTE METRI/CASALE AGOSTINELLI
4279;41.834046;12.508344;ASCARI/GRANAI NERVA
4280;41.832685;12.510986;COPPI FAUSTO
4281;41.834184;12.509931;CONSOLINI
4282;41.811531;12.603907;VIGNE DI MORENA
4283;41.809422;12.607521;VIGNE DI MORENA/MARANELLA
4284;41.835029;12.50888;NUVOLARI
4285;41.808701;12.610967;STAZ.NE CIAMPINO/VIGNE MORENA
4286;41.890663;12.380836;MAGLIANELLA/CIVICO 71
4287;41.810735;12.614352;PAZZANO/STAZ.NE CIAMPINO
4288;41.809144;12.616427;PAZZANO/SERRATA
4289;41.840077;12.505099;MOLIERE
4290;41.808923;12.619234;CASIGNANA
4291;41.811515;12.61809;MONASTERACE
4292;41.812941;12.616076;STAZ.NE CIAMPINO/MONASTERACE
4293;41.81452;12.617703;STAZ.NE CIAMPINO/ANAGNINA
4294;41.824097;12.411185;CASTELLO MAGLIANA/MORSELLI
4295;41.823142;12.41457;CASTELLO MAGLIANA/VIOLA
